,user_id,username,Age,Language,Proficiency,Objective,Learning Type,Tell us about yourself
3853,M4kZ4g,graham_848,35-45,English,Intermediate,Career,Live Class,"I am a busy employee, so I am very limited in the time I can study. I am looking for a course that is focused on a given topic -- a specialty -- and that I will be able to start and stop studying."
3854,uIMMjy,@Garycon2,24-35,German,Begginer,Social,Mix,I’m a very easy going person. I love to laugh and I love to make people laugh. I enjoy a good time with family and friends. I love to sing and I have been doing so from a very young age. I’m a big fan of music and I love to go to concerts.
3855,jw5kUd,Dean_Green,56-65,Japanese,Intermediate,Social,Mix,I am John and I am 54 years old. I love music and I play the guitar.
3856,rdM16G,AnnieLawr91,45-55,English,Begginer,Travel,Mix,"I enjoy riding my bike, especially along the waterfront trail."
3857,XWKCJX,zdenek_m,24-35,English,Begginer,Career,Live Class,Interest in learning English and meet new friends
3858,BRSUANN,mattjohnson4,45-55,Japanese,Advanced,Travel,Self Study,I'm a great and successful businessman.
3859,G746Q4,karim_2007,18-24,English,Advanced,Other,Mix,Engineering student
3860,HUEKMN,cynicalyak,24-35,English,Intermediate,Career,Mix,I love reading on my spare time.
3861,ZFWFYD,TheAssassin,65+,English,Advanced,Career,Mix,"I like to learn new languages, travel and meet new people."
3862,GF251DW,ProdPrototyp,45-55,English,Begginer,Other,Live Class,Business Topics
3863,yJcUzF,devil_pirate,56-65,Japanese,Begginer,School/Uni,Mix,I'm a regular student I'm learning for some exams
3864,fq61e7,Beastie,18-24,French,Begginer,Career,Mix,"Hi! I am a professional in the IT industry. I'm interested in technology, coding, and learning new languages. I'm also passionate about my work and I'm always looking for new challenges. I'm looking for someone who shares my passion and is also looking for a career in IT. I"
3865,jg2eit,coder2023,Under 18-,Japanese,Begginer,Career,Live Class,I'm a student who wants to make more friends and learn English.
3866,SKM35T,sundar93,35-45,English,Advanced,Brain,Mix,Malayalee
3867,3425FQ,NaveenR09,35-45,English,Intermediate,Other,Live Class,I am a student and I am learning English because it is useful in my profession
3868,7uZw09,smooth,Under 18-,English,Begginer,Career,Live Class,Junior High Student
3869,0yfmd4,mrpasha,18-24,English,Intermediate,Other,Self Study,I am a Search Engine Optimizer
3870,Gb2Vss,ShirleyKinney4,18-24,English,Begginer,Travel,Live Class,I enjoy listening to music and spending time with my friends and family. I am a senior at school and I currently work part-time at a fast food restaurant.
3871,rrLKEN,snowbird1991,18-24,Japanese,Begginer,Hobby,Mix,I have been working in the field of education for the past decade. I am currently a professor of Japanese at a local college.
3872,QYCJTN,Emi3512,56-65,English,Intermediate,Career,Live Class,Teaching.
3873,nHVib1,coding_332,24-35,German,Begginer,School/Uni,Self Study,I am a beginner programmer.
3874,YL65VN,Learner_1622,45-55,English,Intermediate,Hobby,Mix,Reading and watching movies and taking education in English
3875,bgn8Y4,Ryan_Swanson4,18-24,Japanese,Begginer,Career,Live Class,I'm Japanese and I'm interested in learning English.
3876,8nByT5,Learners,35-45,English,Intermediate,Social,Live Class,"Hello, I am a Language Learner. I am interested in learning new languages and meeting new people. I have a passion for travel and love to explore new cultures. If you are a language learner or want to learn a language, I would love to connect with you."
3877,70L9JB,Aditi,Under 18-,English,Begginer,School/Uni,Live Class,I am under 18
3878,wV19zN,Taniasg,18-24,English,Intermediate,School/Uni,Mix,Love to travel and meet new people
3879,fC5OD4,vinny,56-65,French,Begginer,Hobby,Live Class,Into Learning French
3880,Ew1b3e,futurolan,18-24,French,Intermediate,School/Uni,Live Class,English student
3881,6N5QDA,@zefs40,18-24,English,Advanced,School/Uni,Mix,I like football
3882,b8e3f2,Jasra,18-24,English,Begginer,Brain,Self Study,Learning English
3883,4T01MP,Kuifish,35-45,Arabic,Intermediate,Hobby,Mix,I do not know
3884,hgqnro,calvert127,24-35,English,Advanced,Career,Mix,looking for conversation
3885,jJUDmu,jimmy2a,65+,French,Begginer,Other,Mix,i love to travel and i am very curious to learn new languages
3886,Re07hm,Paul,24-35,Arabic,Intermediate,Travel,Self Study,"I`m interested in sports, music, and traveling."
3887,e0p9gx,1choosejs,45-55,English,Intermediate,Career,Live Class,Engineer
3888,Uv2Fwz,Aardvark17,35-45,German,Begginer,School/Uni,Mix,I am an average guy.
3889,717B6G,Vivian186,56-65,English,Advanced,Brain,Self Study,N/A
3890,aab12d,nowaydaniel,18-24,Japanese,Intermediate,Other,Mix,teacher
3891,eC48Zg,2nd_on_piano,35-45,English,Intermediate,Brain,Self Study,Hi! I am interested in learning new languages and cultures.
3892,13WN02,pierceh12,56-65,English,Begginer,Career,Mix,"I am a graphic artist & wife to a health care worker, mother to two young girls. My hobbies include art, design, playing the guitar, & travelling."
3893,9i0nwW,naimnin,65+,English,Intermediate,Hobby,Self Study,engineer
3894,Ay1z48,julienewton09,18-24,French,Advanced,School/Uni,Live Class,Senior Year Student
3895,MnHGkw,jensen_katie7,18-24,French,Intermediate,Hobby,Self Study,"For the past 3 years of my life I have had a love for hanging out with friends. I always enjoy spending time with people that share similar interests as me. In my free time I enjoy checking out new movies, and hanging out at the pool."
3896,v97uYu,simplyshu,24-35,English,Intermediate,Brain,Mix,Seeking a language partner for conversation.
3897,AFGJZL,SofiaArmstrong20,24-35,Arabic,Begginer,Career,Self Study,"Hi there, I'm Sofia, a passionate learner of the Arabic language. I'm currently at the beginners level and am looking to improve my language skills. I'm interested in learning about the culture and history of Arabic-speaking countries, as well as their music and literature."
3898,a3g-wZ7,Cameron007,Under 18-,French,Begginer,School/Uni,Mix,I'm a student and I love to speak french.
3899,H7SGT8,Meldi407,35-45,Japanese,Begginer,Other,Live Class,I am single.
3900,MGKJFF,Learner6425,24-35,English,Begginer,Other,Self Study,I love to play games.
3901,JQPV1L,kjbabyl72,24-35,English,Begginer,Career,Live Class,I am an English Learner
3902,ZC6T3,manakin,24-35,English,Advanced,Other,Live Class,Investment Banker
3903,ph5bpk,simone_11,24-35,Japanese,Begginer,Social,Self Study,I'm a on air personality
3904,L7fVgo,SyedKhalid,35-45,Japanese,Intermediate,Career,Self Study,Software Developer
3905,82xXg2,Xiaozhi_Mao,24-35,English,Advanced,Career,Mix,Junior Product Manager at Alibaba Group
3906,KzXOFP,cendy1210,18-24,English,Intermediate,Career,Mix,I am a enthusiastic nurse and i love taking care of my patients
3907,8ztPSU,Kristina_Olson,24-35,English,Advanced,Career,Self Study,I'm a passionate English learner with a strong commitment to mastering the language. I believe that learning a new language can open up new opportunities and experiences in life.
3908,qB3n4o,Murphyn,45-55,Arabic,Advanced,Travel,Mix,I don't have any hobby
3909,Kh354Q,Khushi,24-35,English,Advanced,Travel,Mix,I am a pet parent and I love to spend time with them. Gaming is my passion and I like to explore new games. I am also a foodie.
3910,NK0CP1,AlexB,24-35,German,Begginer,Hobby,Live Class,Alles!
3911,speevi,SarahW,65+,French,Begginer,Other,Live Class,N/A
3912,dFsG4J,sophie_29,18-24,English,Intermediate,Other,Mix,"I'm a student and I love lifestyle, business and politics! I'm looking for a new friend!"
3913,kBSzHo,samuelh214,24-35,Arabic,Intermediate,Career,Live Class,"I'm an expert in the field of artificial intelligence, and I have a huge interest in the field of deep learning and data science. I'm eager to learn more about this field and would like to be able to work on projects that use these technologies."
3914,lcWlZk,kingkong2016,45-55,English,Begginer,Social,Live Class,WhatsApp Number : 6281374219290
3915,3F7YMU,jomar83,45-55,English,Advanced,Social,Live Class,Jomar works in the Real Estate Industry as a Licensed Property Manager. He's a family man. He loves to read and play the guitar. He's also into politics.
3916,fLt0Ki,Bla1992,56-65,English,Begginer,Travel,Mix,"Hi, I am Bla1992, my name is Bla1992 and i am 55 years old ><"
3917,VYJCRU,Hellomike,35-45,Japanese,Intermediate,Career,Self Study,15 years old high school boy
3918,LHeDKX,saiprakash523,45-55,English,Intermediate,Career,Self Study,"I'm 52 years old, work in manufacturing, and I'm looking to improve my English language skills for my work."
3919,ZnHbFQ,TechNee,65+,English,Advanced,Career,Self Study,Fitness professional
3920,fko2Lk,dilysebie,35-45,English,Begginer,Hobby,Self Study,I like reading and writing and most importantly watching cricket
3921,r7qR0D,sethshapiro84,56-65,English,Begginer,Hobby,Mix,I want to learn a new language in order to communicate with people around the world and improve my communication skills.
3922,dUKXCT,Caitlyn,24-35,Arabic,Advanced,School/Uni,Mix,Looking for a language partner who wants to learn Arabic.
3923,Zg74i7,codemonkey17,56-65,English,Begginer,Brain,Live Class,Hello there!
3924,q2XaWz,g45645,56-65,Japanese,Advanced,Career,Self Study,"Interests: Ping Pong, Religious"
3925,XC2XNB,susan,45-55,French,Begginer,Career,Mix,I am a teacher
3926,UHTH2F,Ashirdaniel86,Under 18-,English,Begginer,Social,Mix,"I'm  just a ordinary person who works in a supermarket in kenya, i like to watch movies and i also like playing games"
3927,gosbhm,labbymu,24-35,English,Intermediate,Career,Live Class,"I am a young, eager, and ambitious individual who is growing every day. I am skilled in communication and interaction with people of all backgrounds and I am seeking intermediate to advanced opportunities to grow my career in the pharma/biotech field"
3928,93wMiM,Heisenberg,Under 18-,Japanese,Advanced,School/Uni,Mix,Music learner
3929,527431,raulalmeida,18-24,English,Begginer,Career,Mix,Get it.
3930,eclskvr,lebronjames,18-24,Arabic,Begginer,School/Uni,Mix,Hello my name is lebron james i am 18 years old and i live in California I love to play basketball and i also like to play video games
3931,bJueeR,Armaan,56-65,Arabic,Begginer,Travel,Live Class,Learning Arabic with a friend of mine
3932,KA5JNZ,green_9705,65+,Japanese,Intermediate,Hobby,Self Study,I would like to learn Japanese for the thrill of it! It has always been a dream of mine to learn how to speak another language and I will always be grateful for the new skills that I learn along the way!
3933,R03yy1,Fenix_2022,65+,French,Intermediate,Social,Mix,"Hello! I'm Fenix, 65+ years old. My mother tongue is French and my language ability is Intermediate. I would like to learn to interact with people in English. I like to learn new languages."
3934,0O25UX,Yurii-432,24-35,English,Intermediate,Career,Mix,I'm a Student.
3935,J6AAHv,KarinaJ,56-65,English,Begginer,Career,Live Class,"I like singing, running, and watching TV."
3936,QnUfcX,Melissa_Gonzalez,24-35,English,Advanced,Other,Live Class,"Hi, My name is Melissa from Texas, i am 24 years old and i currently work at a call center. I love to read books, watch movies, and spend time with my family"
3937,KUYVKO,nick_011,24-35,English,Intermediate,Travel,Self Study,"I am from Mumbai, India."
3938,zFPTqQ,Ramya,65+,English,Begginer,Travel,Live Class,I am a retired army officer . I have travelled extensively and would like to read more
3939,rDdG9E,@MadamClever,Under 18-,English,Begginer,School/Uni,Self Study,"I like to work out, workout is my profession."
3940,C2QQDV,Sara,56-65,Japanese,Begginer,Career,Live Class,"Hobbies: gardening, reading, cooking"
3941,XFhxvn,PiyushTiwari49,24-35,English,Begginer,Career,Live Class,"Hello Everyone, My name is Piyush Tiwari and I am from India. I have done my Honors in economics and my passion is to learn new languages. I am very much interested in learning many other languages than English."
3942,338399,sergiy17,45-55,German,Advanced,Travel,Self Study,Traveller
3943,QhXkvd,HaythemSap,45-55,Arabic,Intermediate,Brain,Mix,Language instructor
3944,lft2duk,karee_churchill,24-35,Japanese,Begginer,Brain,Self Study,I am a beginner. I look forward to learning.
3945,1IWxtU,Matheo,56-65,Japanese,Begginer,Social,Mix,I am a car freak.
3946,1021AA,Maryanna,18-24,English,Begginer,School/Uni,Mix,Art lover with roots in modern arts and trying to expand cultural horizon!
3947,U-232491,jiggly962,45-55,English,Begginer,Travel,Self Study,I'm trying to learn English to help me when I travel to different countries.
3948,RuSut37,chingona3,65+,English,Begginer,Other,Self Study,still in the learning phase of english
3949,PA32TB,sagheer007,Under 18-,Arabic,Begginer,Travel,Live Class,Shopping and just chill with friends
3950,eJXcJE,Ian_Ford,Under 18-,English,Intermediate,Other,Self Study,"I have been on the language journey for some time now and it is very important to me to gain a good level of language to be able to communicate in the simplest way. I enjoy learning new languages and I am fairly confident when it comes to grammatical rules for the language, as well as the word formation"
3951,aoytss,urban_hamster,56-65,Japanese,Intermediate,Career,Mix,learning Japanese for work
3952,434Kt7,Thomas49,18-24,English,Advanced,Travel,Live Class,I Love to Travel.
3953,f2fssw,Jamie_3311,45-55,English,Intermediate,Social,Self Study,I make rubber stamps.
3954,geICQ,Sanni505,Under 18-,English,Begginer,Career,Self Study,Hello my name is Sanni. I am a 14 years old boy who loves to play with toys and watch cartoons.
3955,bU41cq,ladyortega,35-45,English,Advanced,Brain,Live Class,"I love traveling and meeting new people. I am an open-minded person and am always willing to try new things. My hobbies include cooking, reading, and playing the guitar. I am also a certified yoga instructor."
3956,yHnXfj,Buvan_03,56-65,French,Begginer,Career,Live Class,"I like to interact and learn about different cultures , food and music"
3957,VW61KD,gohyd,18-24,English,Begginer,Brain,Mix,hi
3958,CDHUDI,Prasad,45-55,French,Intermediate,Career,Mix,Hello! I'm Prasad. I'm looking for a good tutor to help me learn French. I'm interested in learning French because I think it's a beautiful language and I would like to be able to speak it fluently. Thank you for your help!
3959,DJ3U7S,Amayap,45-55,English,Intermediate,School/Uni,Self Study,I'm a retiree who enjoys reading and traveling.
3960,gy8fb2,KarinH73,56-65,French,Advanced,Career,Self Study,I have a commercial license for Hairdressing.
3961,e617a1,x7sssx,24-35,Japanese,Advanced,Career,Self Study,"Music, playing, listening, practicing"
